CustomerID,Name,Gender,Age,Annual Income ($),Profession,Cases,Sessions,Category,Satisfaction,Date,Resolution Time,Resolved
1724,,Female,37,91609,Entertainment,2,3,Adoption,5,2022-05-02,37,Yes
1725,,Female,43,120215,Homemaker,2,4,Divorce,5,2022-05-04,9,Yes
1726,,Female,45,53002,Lawyer,2,6,Divorce,4,2022-05-06,15,Yes
1727,,Male,51,115699,Healthcare,4,3,Willmaking,5,2022-05-08,20,Yes
1728,,Male,73,149609,Executive,3,5,Willmaking,4,2022-05-08,7,Yes
1729,,Female,56,180401,Engineer,0,1,Adoption,5,2022-05-09,14,Yes
1730,,Female,48,165254,Executive,3,0,Custody,4,2022-05-10,28,Yes
1731,,Male,64,50418,Healthcare,4,1,Divorce,4,2022-05-12,40,Yes
1732,,Male,34,103531,Artist,0,2,Divorce,5,2022-05-16,29,Yes
1733,,Female,25,113739,Artist,4,5,Custody,5,2022-05-18,28,Yes
1734,,Female,33,184060,Artist,1,3,Custody,4,2022-05-18,14,Yes
1735,,Male,46,75961,Executive,0,6,Willmaking,3,2022-05-19,12,Yes
1736,,Male,25,174163,Artist,3,3,Divorce,4,2022-05-21,52,Yes
1737,,Male,39,111717,Healthcare,0,4,Willmaking,4,2022-05-23,11,Yes
229,,Female,27,124034,Executive,3,2,Childcare,5,2023-01-19,33,Yes
1739,,Female,71,105255,Executive,2,6,Willmaking,5,2022-05-29,10,Yes
1740,,Female,27,67582,Artist,3,0,Custody,5,2022-06-01,20,Yes
1741,,Male,54,51860,Lawyer,0,6,Custody,5,2022-06-01,52,Yes
1742,,Female,67,185218,Healthcare,1,0,Willmaking,5,2022-06-02,18,Yes
1743,,Male,44,189709,Artist,3,6,Divorce,4,2022-06-03,21,Yes
257,,Female,61,89252,Entertainment,1,2,Childcare,5,2021-12-23,11,Yes
457,,Male,59,91503,Artist,3,5,Childcare,4,2017-06-17,31,Yes
1746,,Male,47,91352,Doctor,2,5,Willmaking,3,2022-06-07,8,Yes
750,,Female,35,129972,Executive,1,2,Childcare,3,2018-10-23,39,Yes
1748,,Female,48,99418,Artist,2,0,Custody,4,2022-06-09,54,Yes
1496,,Female,62,106530,Engineer,1,3,Childcare,5,2023-01-08,37,Yes
1750,,Male,51,56215,Healthcare,2,5,Willmaking,5,2022-06-10,17,Yes
1751,,Male,39,96543,Artist,1,2,Adoption,5,2022-06-11,36,Yes
1752,,Male,33,89667,Artist,1,3,Divorce,5,2022-06-12,11,Yes
1753,,Male,49,55639,Healthcare,2,6,Custody,4,2022-06-13,34,Yes
1150,,Male,64,81197,Artist,3,0,Childcare,4,2019-03-04,49,Yes
1755,,Female,45,151382,Lawyer,3,6,Willmaking,3,2022-06-15,13,Yes
1756,,Female,27,156574,Marketing,0,2,Custody,4,2022-06-16,23,Yes
1757,,Female,41,98980,Engineer,0,4,Custody,4,2022-06-16,38,Yes
1758,,Female,37,60998,Entertainment,1,3,Willmaking,4,2022-06-20,9,Yes
1759,,Female,57,108509,Doctor,1,6,Adoption,4,2022-06-21,40,Yes
1760,,Female,38,85540,Homemaker,0,3,Willmaking,3,2022-06-23,8,Yes
1761,,Female,49,73915,Artist,1,4,Willmaking,3,2022-06-24,19,Yes
1762,,Male,39,124998,Lawyer,3,5,Adoption,4,2022-06-25,7,Yes
1763,,Male,38,148901,Healthcare,3,0,Custody,4,2022-06-28,16,Yes
1764,,Female,41,58999,Entertainment,4,6,Custody,3,2022-06-29,49,Yes
1765,,Male,35,152602,Entertainment,3,4,Divorce,4,2022-06-29,29,Yes
1766,,Male,42,189091,Artist,1,4,Custody,4,2022-06-29,24,Yes
1767,,Female,65,113217,Lawyer,2,2,Divorce,5,2022-06-30,16,Yes
1768,,Female,38,133740,Artist,3,1,Custody,5,2022-06-30,23,Yes
1403,,Female,32,164038,,0,1,Childcare,3,2022-10-11,22,Yes
862,,Female,58,129257,Executive,1,1,Childcare,3,2019-09-12,40,Yes
1771,,Female,44,60209,Artist,1,5,Willmaking,4,2022-07-06,7,Yes
1772,,Female,59,145491,Entertainment,1,3,Divorce,5,2022-07-07,19,Yes
1773,,Female,25,61393,Doctor,4,3,Custody,4,2022-07-09,53,Yes
1774,,Female,48,62901,Artist,1,1,Divorce,4,2022-07-12,42,Yes
1775,,Male,41,149618,Healthcare,4,0,Custody,3,2022-07-14,12,Yes
1776,,Female,58,133252,Artist,0,3,Divorce,5,2022-07-17,52,Yes
1777,,Female,46,187234,Doctor,1,0,Custody,4,2022-07-18,27,Yes
1778,,Female,38,72068,Healthcare,1,2,Custody,3,2022-07-19,14,Yes
1779,,Male,46,145563,Entertainment,4,1,Divorce,5,2022-07-20,48,Yes
1780,,Male,34,81367,,4,3,Divorce,4,2022-07-21,14,Yes
1744,,Female,31,140107,Healthcare,3,5,Childcare,4,2018-10-06,10,Yes
1782,,Male,61,125181,Artist,4,3,Willmaking,4,2022-07-24,18,Yes
1783,,Female,43,56809,Healthcare,1,5,Divorce,5,2022-07-25,28,Yes
1784,,Male,31,69419,Healthcare,0,3,Divorce,5,2022-07-25,30,Yes
1785,,Female,41,118575,Entertainment,3,1,Willmaking,5,2022-07-26,8,Yes
1786,,Male,71,55011,Artist,3,3,Willmaking,4,2022-07-28,17,Yes
1787,,Female,64,70689,Artist,2,3,Divorce,4,2022-07-28,33,Yes
480,,Female,39,36000,Artist,2,4,Childcare,3,2016-06-21,54,Yes
1789,,Male,24,153660,Healthcare,0,5,Custody,5,2022-07-30,30,Yes
1790,,Male,52,104494,Healthcare,4,6,Adoption,5,2022-07-30,35,Yes
1791,,Male,39,184443,Executive,3,0,Willmaking,3,2022-07-31,6,Yes
1792,,Female,57,150778,Entertainment,2,3,Divorce,5,2022-08-01,44,Yes
1793,,Female,31,88729,Engineer,3,4,Custody,5,2022-08-01,49,Yes
1794,,Female,32,82382,Executive,0,3,Custody,5,2022-08-02,27,Yes
60,,Male,64,91456,Artist,3,2,Childcare,4,2021-04-26,26,Yes
1796,,Male,53,51604,Artist,0,2,Custody,3,2022-08-05,40,Yes
850,,Female,52,109519,Entertainment,0,4,Childcare,4,2019-12-28,43,Yes
1798,,Female,41,125508,Artist,0,4,Willmaking,5,2022-08-10,13,Yes
1799,,Male,23,114776,Entertainment,0,4,Adoption,4,2022-08-11,25,Yes
1800,,Male,38,186157,Healthcare,2,6,Custody,4,2022-08-12,35,Yes
1801,,Female,48,169381,Entertainment,1,5,Divorce,4,2022-08-13,16,Yes
1802,,Female,42,145597,Artist,1,2,Custody,3,2022-08-13,12,Yes
1803,,Male,73,162072,Engineer,3,2,Willmaking,5,2022-08-15,17,Yes
1137,,Female,41,153622,Lawyer,4,0,Childcare,3,2023-02-15,53,No
1805,,Female,38,58459,Executive,2,2,Custody,4,2022-08-17,49,Yes
1806,,Female,27,81199,Entertainment,3,2,Divorce,4,2022-08-17,6,Yes
1807,,Female,36,173682,Artist,1,0,Willmaking,5,2022-08-19,12,Yes
1808,,Male,53,172872,Healthcare,2,3,Divorce,5,2022-08-20,33,Yes
1809,,Male,32,162983,Entertainment,4,0,Adoption,4,2022-08-21,23,Yes
1810,,Male,35,94480,Executive,2,5,Adoption,4,2022-08-22,21,Yes
1990,,Female,31,189689,Healthcare,1,1,Childcare,4,2021-01-13,49,Yes
1133,,Male,31,50000,Lawyer,4,6,Childcare,3,2016-01-02,17,Yes
1813,,Male,51,150193,Engineer,3,5,Divorce,5,2022-09-01,45,Yes
1814,,Female,47,91823,Artist,1,1,Divorce,5,2022-09-02,20,Yes
1815,,Female,24,71467,Artist,2,4,Custody,3,2022-09-04,53,Yes
724,,Female,61,146858,Doctor,4,1,Childcare,3,2017-03-30,10,Yes
1817,,Female,45,173091,Entertainment,1,4,Custody,4,2022-09-07,23,Yes
1818,,Male,55,102692,Healthcare,2,0,Adoption,4,2022-09-12,50,Yes
1819,,Male,45,51468,Artist,3,4,Custody,3,2022-09-14,7,Yes
722,,Male,35,93253,Artist,1,4,Childcare,5,2022-03-30,48,Yes
1821,,Female,24,56851,Entertainment,3,2,Divorce,5,2022-09-14,8,Yes
524,,Female,29,78971,Engineer,4,4,Childcare,4,2022-03-17,50,Yes
1823,,Female,62,114071,Healthcare,0,2,Divorce,4,2022-09-16,6,Yes
1824,,Female,65,155638,,3,6,Divorce,5,2022-09-16,7,Yes
660,,Female,26,88000,Artist,0,1,Childcare,3,2016-06-21,36,Yes
1826,,Male,33,129971,Artist,1,3,Custody,5,2022-09-17,26,Yes
1827,,Female,42,70152,Healthcare,4,3,Adoption,3,2022-09-17,39,Yes
1828,,Male,57,185861,Artist,2,0,Willmaking,3,2022-09-19,15,Yes
1829,,Female,28,104160,Engineer,1,5,Divorce,5,2022-09-19,15,Yes
1830,,Male,60,162595,Artist,3,2,Divorce,4,2022-09-20,18,Yes
353,,Male,30,110195,Homemaker,4,4,Childcare,3,2022-08-16,11,Yes
1832,,Female,28,80098,Lawyer,1,3,Adoption,3,2022-09-20,40,Yes
1833,,Female,64,180437,Entertainment,1,6,Divorce,4,2022-09-21,35,Yes
1834,,Female,31,134644,Executive,0,0,Adoption,3,2022-09-21,48,Yes
1835,,Female,59,130089,Artist,2,0,Adoption,5,2022-09-27,21,Yes
1836,,Female,33,184801,Lawyer,4,2,Divorce,5,2022-09-27,21,Yes
1837,,Male,42,149318,Artist,1,3,Custody,4,2022-09-28,54,Yes
98,,Female,21,99300,Homemaker,4,0,Childcare,5,2018-12-31,52,Yes
1839,,Female,49,173047,Healthcare,0,4,Willmaking,3,2022-10-01,9,Yes
70,,Female,63,132983,Healthcare,3,6,Childcare,3,2019-11-23,40,Yes
1841,,Male,40,132993,Entertainment,1,4,Divorce,4,2022-10-03,35,Yes
1842,,Female,41,72313,Lawyer,1,1,Divorce,4,2022-10-03,34,Yes
1843,,Female,65,58908,Artist,1,4,Willmaking,4,2022-10-04,11,Yes
1844,,Female,26,84885,Entertainment,2,2,Divorce,4,2022-10-05,21,Yes
1845,,Male,40,126228,Marketing,2,6,Divorce,4,2022-10-05,15,Yes
1195,,Female,53,77269,Artist,1,3,Childcare,4,2020-05-14,17,Yes
1847,,Female,50,146011,Marketing,1,1,Adoption,4,2022-10-06,19,Yes
1848,,Female,41,54631,Artist,0,0,Adoption,5,2022-10-07,18,Yes
1849,,Female,35,131810,Healthcare,1,1,Custody,3,2022-10-09,24,Yes
1850,,Male,59,74081,Healthcare,3,0,Adoption,5,2022-10-10,36,Yes
795,,Male,37,85000,Healthcare,0,5,Childcare,3,2014-05-31,30,Yes
1852,,Male,55,112426,Engineer,0,1,Divorce,5,2022-10-11,36,Yes
923,,Female,42,109396,,1,3,Childcare,5,2019-07-26,7,Yes
1854,,Male,41,142147,Artist,3,6,Willmaking,5,2022-10-15,13,Yes
1855,,Female,28,53552,Marketing,0,0,Adoption,3,2022-10-15,52,Yes
1856,,Male,30,180324,Artist,0,6,Custody,4,2022-10-16,24,Yes
1857,,Male,71,149067,Doctor,4,1,Willmaking,3,2022-10-18,18,Yes
1858,,Male,39,184408,Entertainment,0,0,Willmaking,4,2022-10-19,14,Yes
1859,,Female,42,114244,Artist,1,4,Divorce,5,2022-10-20,12,Yes
1860,,Female,26,135174,Artist,4,6,Divorce,5,2022-10-20,6,Yes
1861,,Female,34,59116,Artist,4,3,Adoption,4,2022-10-20,30,Yes
1862,,Female,40,174786,Executive,1,0,Adoption,5,2022-10-21,24,Yes
1863,,Female,68,157207,Healthcare,1,5,Willmaking,5,2022-10-22,6,Yes
1864,,Male,57,71076,Artist,0,5,Divorce,4,2022-10-23,31,Yes
1865,,Male,28,51166,Entertainment,2,3,Divorce,5,2022-10-29,17,Yes
1866,,Female,55,130118,Artist,2,0,Adoption,3,2022-10-29,10,Yes
1867,,Female,36,56837,Healthcare,0,5,Custody,3,2022-10-29,48,Yes
1868,,Female,61,128834,Entertainment,2,6,Willmaking,5,2022-10-29,7,Yes
1869,,Male,25,87014,Doctor,0,1,Custody,4,2022-10-31,13,Yes
1870,,Female,30,134752,Engineer,1,4,Divorce,5,2022-11-01,24,Yes
1871,,Female,25,111379,Artist,1,4,Divorce,5,2022-11-02,14,Yes
1872,,Female,39,112887,Entertainment,4,4,Adoption,4,2022-11-02,27,Yes
1873,,Female,44,140637,Executive,2,2,Custody,3,2022-11-04,30,Yes
1874,,Female,41,152765,Healthcare,0,4,Custody,4,2022-11-04,38,Yes
1875,,Female,36,73128,Artist,1,6,Adoption,4,2022-11-04,44,Yes
1876,,Male,70,137973,Healthcare,2,6,Willmaking,4,2022-11-06,14,Yes
1404,,Female,55,174890,Marketing,4,6,Childcare,5,2019-09-24,42,Yes
1878,,Female,37,126791,Artist,4,3,Willmaking,3,2022-11-07,14,Yes
1879,,Male,39,101718,Executive,4,6,Custody,3,2022-11-08,10,Yes
1880,,Female,32,69654,Homemaker,3,4,Custody,3,2022-11-13,15,Yes
586,,Female,48,79806,Engineer,4,6,Childcare,4,2018-11-26,48,Yes
1665,,Male,48,126543,Homemaker,1,0,Childcare,5,2019-03-10,50,Yes
1883,,Male,47,151985,Healthcare,2,3,Custody,4,2022-11-14,22,Yes
1884,,Male,46,76892,Executive,1,1,Custody,5,2022-11-15,20,Yes
1885,,Male,57,87602,Executive,1,5,Adoption,4,2022-11-17,16,Yes
1886,,Male,56,182317,Healthcare,4,3,Willmaking,5,2022-11-19,12,Yes
1887,,Male,36,158280,Executive,1,1,Willmaking,4,2022-11-19,16,Yes
1888,,Male,44,83704,Entertainment,0,5,Willmaking,4,2022-11-20,18,Yes
1889,,Female,53,59905,,4,2,Custody,5,2022-11-20,49,Yes
1890,,Female,50,90558,Healthcare,4,4,Divorce,5,2022-11-21,19,Yes
1891,,Female,55,128153,Artist,1,4,Divorce,4,2022-11-22,49,Yes
1892,,Male,41,187343,Healthcare,0,0,Custody,3,2022-11-26,22,Yes
1893,,Male,54,142612,Doctor,2,0,Willmaking,5,2022-11-27,18,Yes
1894,,Female,67,180163,Doctor,1,5,Willmaking,3,2022-11-27,6,Yes
387,,Male,37,148875,Artist,2,5,Childcare,4,2021-01-21,31,Yes
1896,,Male,38,166183,Artist,4,4,Divorce,5,2022-11-29,40,Yes
1897,,Male,28,64461,Engineer,4,3,Divorce,4,2022-11-30,47,Yes
1898,,Female,55,111174,Entertainment,3,0,Divorce,5,2022-11-30,8,Yes
1899,,Male,45,132537,Doctor,3,0,Custody,5,2022-12-01,33,Yes
1900,,Male,54,109618,Artist,2,5,Custody,4,2022-12-02,34,Yes
1901,,Male,70,189357,Lawyer,0,6,Willmaking,4,2022-12-03,16,Yes
1902,,Female,39,146308,Artist,2,1,Custody,4,2022-12-03,24,Yes
1903,,Female,66,120955,Artist,0,1,Willmaking,4,2022-12-04,18,Yes
1655,,Female,35,173190,Doctor,2,5,Childcare,4,2018-04-27,20,Yes
1905,,Male,31,110519,Artist,0,3,Custody,4,2022-12-05,28,Yes
1906,,Female,28,168898,Homemaker,4,4,Custody,4,2022-12-05,53,Yes
1907,,Female,60,170638,Artist,1,0,Divorce,5,2022-12-06,7,Yes
576,,Female,59,57039,Artist,0,4,Childcare,4,2021-12-07,53,Yes
608,,Male,43,133850,Marketing,1,1,Childcare,5,2021-05-30,9,Yes
1910,,Male,41,129635,Artist,1,6,Divorce,5,2022-12-08,26,Yes
1911,,Male,55,161091,Engineer,1,0,Willmaking,3,2022-12-09,15,Yes
1912,,Female,32,69988,Homemaker,0,2,Custody,3,2022-12-11,44,Yes
1913,,Female,42,169702,Doctor,1,5,Divorce,5,2022-12-12,51,Yes
1914,,Male,63,133587,Marketing,2,5,Willmaking,3,2022-12-12,17,Yes
310,,Female,58,119435,Entertainment,4,1,Childcare,3,2020-10-19,51,Yes
1916,,Female,26,109061,Engineer,2,4,Divorce,5,2022-12-15,17,Yes
1917,,Male,33,126225,Engineer,2,2,Divorce,4,2022-12-15,51,Yes
1918,,Male,25,188620,Artist,3,0,Custody,5,2022-12-15,36,Yes
642,,Male,42,138482,Marketing,1,2,Childcare,4,2022-10-10,38,Yes
1920,,Female,38,148776,Artist,4,1,Custody,5,2022-12-19,11,Yes
1921,,Female,34,142602,Lawyer,0,4,Custody,4,2022-12-20,48,Yes
1922,,Male,45,102413,Healthcare,0,2,Divorce,4,2022-12-23,50,Yes
1923,,Female,38,177601,Entertainment,0,4,Willmaking,3,2022-12-23,10,Yes
1924,,Male,60,68765,Entertainment,2,0,Adoption,4,2022-12-23,12,Yes
1925,,Male,45,57522,Artist,1,3,Divorce,4,2022-12-24,11,Yes
1926,,Female,42,87365,Marketing,1,0,Willmaking,4,2022-12-24,20,Yes
1927,,Female,39,149237,Entertainment,4,0,Willmaking,5,2022-12-25,17,Yes
1928,,Female,41,131656,Lawyer,2,6,Divorce,5,2022-12-27,28,Yes
1929,,Female,49,184844,Entertainment,3,6,Adoption,5,2022-12-27,49,Yes
1930,,Female,47,181026,Marketing,2,2,Custody,4,2022-12-27,20,Yes
1931,,Male,55,95929,Engineer,1,5,Custody,4,2022-12-27,24,Yes
1932,,Male,30,101698,Artist,0,2,Divorce,5,2022-12-31,37,Yes
1933,,Female,49,103838,Artist,1,0,Divorce,5,2023-01-01,50,Yes
1934,,Male,59,97185,Entertainment,1,5,Divorce,5,2023-01-01,33,Yes
1072,,Female,55,106153,Artist,4,0,Childcare,3,2022-03-21,43,Yes
1936,,Female,22,152560,Entertainment,3,3,Adoption,4,2023-01-04,29,Yes
386,,Male,26,88046,Artist,4,2,Childcare,4,2017-05-19,26,Yes
1938,,Female,46,155432,Engineer,3,2,Divorce,5,2023-01-05,19,Yes
1939,,Female,53,108544,Entertainment,4,3,Adoption,5,2023-01-06,33,Yes
1697,,Male,47,78000,Lawyer,0,5,Childcare,5,2014-12-15,19,Yes
1941,,Male,42,124359,Homemaker,0,1,Willmaking,4,2023-01-11,9,Yes
572,,Female,23,138087,Marketing,0,5,Childcare,5,2018-10-19,54,Yes
1943,,Female,28,146970,Artist,0,4,Divorce,4,2023-01-12,48,Yes
1944,,Female,39,177512,Engineer,1,2,Divorce,4,2023-01-13,51,Yes
1945,,Male,46,182176,Artist,3,1,Divorce,4,2023-01-15,33,Yes
1946,,Male,59,140099,Lawyer,0,5,Divorce,5,2023-01-15,20,Yes
1947,,Female,47,114435,Artist,1,1,Divorce,5,2023-01-18,18,Yes
864,,Female,39,116126,Entertainment,1,2,Childcare,5,2017-01-12,10,Yes
42,,Female,33,64713,Entertainment,4,0,Childcare,3,2018-07-26,46,Yes
1950,,Female,73,115580,Entertainment,4,6,Willmaking,5,2023-01-19,14,Yes
1951,,Male,46,67894,Doctor,3,4,Custody,5,2023-01-20,54,Yes
1952,,Male,25,107099,Executive,3,6,Adoption,3,2023-01-21,8,No
1953,,Male,34,67535,Healthcare,1,1,Divorce,5,2023-01-22,46,No
1954,,Male,43,133236,Executive,1,5,Divorce,5,2023-01-23,21,No
1795,,Male,42,62808,Engineer,4,6,Childcare,4,2022-05-25,21,Yes
1956,,Female,53,87975,Homemaker,3,2,Willmaking,3,2023-01-24,7,No
1957,,Male,26,140263,Entertainment,1,3,Adoption,3,2023-01-24,38,No
959,,Male,30,148759,Doctor,1,1,Childcare,3,2019-12-17,47,Yes
1959,,Female,51,153145,Healthcare,1,3,Divorce,5,2023-01-27,24,No
1960,,Female,42,164350,Healthcare,4,4,Adoption,5,2023-01-30,25,No
1840,,Female,45,66760,Artist,3,2,Childcare,3,2018-07-09,7,Yes
1962,,Male,74,55109,Artist,2,0,Willmaking,5,2023-02-02,6,No
1245,,Female,60,156793,Marketing,4,3,Childcare,4,2018-09-07,53,Yes
798,,Male,62,156812,Healthcare,3,6,Childcare,5,2022-09-14,35,Yes
1965,,Female,50,185306,Entertainment,3,0,Custody,5,2023-02-03,49,No
1966,,Female,24,154787,Executive,0,1,Divorce,5,2023-02-05,27,No
87,,Female,54,68000,Healthcare,4,2,Childcare,5,2014-04-12,19,Yes
1968,,Male,53,125968,Lawyer,4,6,Custody,3,2023-02-10,40,No
1969,,Male,59,104589,Artist,0,4,Divorce,4,2023-02-11,25,No
1970,,Male,52,165321,Doctor,2,0,Divorce,4,2023-02-11,51,No
1971,,Female,45,86925,Artist,0,5,Divorce,5,2023-02-12,34,No
347,,Female,36,85265,Executive,1,1,Childcare,3,2019-06-09,16,Yes
1973,,Male,45,137094,Lawyer,3,1,Willmaking,4,2023-02-13,7,No
1974,,Female,52,55395,Marketing,0,6,Divorce,4,2023-02-14,35,No
490,,Female,33,78795,Engineer,3,5,Childcare,5,2019-04-10,7,Yes
1976,,Female,42,114571,Executive,1,0,Divorce,5,2023-02-16,50,No
1977,,Male,44,130697,Artist,0,6,Custody,3,2023-02-19,18,No
813,,Male,45,60933,Doctor,2,2,Childcare,3,2019-09-06,54,Yes
1979,,Male,45,115916,Doctor,1,6,Custody,4,2023-02-22,53,No
1980,,Female,40,69814,Artist,0,2,Custody,4,2023-02-22,11,No
1981,,Female,25,118161,Engineer,3,5,Divorce,4,2023-02-23,23,No
1982,,Female,46,68094,Doctor,2,5,Divorce,4,2023-02-25,25,No
1983,,Male,51,59244,Artist,3,0,Custody,4,2023-02-27,52,No
1984,,Female,33,118944,Artist,0,2,Custody,4,2023-03-01,14,No
1985,,Male,47,56583,Healthcare,0,2,Adoption,4,2023-03-01,54,No
1986,,Female,42,75293,Doctor,0,1,Adoption,5,2023-03-01,10,No
1987,,Female,42,129444,Entertainment,3,3,Divorce,4,2023-03-02,53,No
1988,,Female,62,166983,Artist,3,4,Divorce,4,2023-03-02,30,No
1989,,Female,57,185843,Artist,2,3,Divorce,5,2023-03-06,10,No
820,,Male,33,142502,Doctor,0,0,Childcare,5,2023-01-04,8,Yes
1991,,Male,52,181183,Marketing,1,3,Custody,4,2023-03-11,40,No
1992,,Female,25,175254,Artist,0,1,Custody,5,2023-03-12,7,No
1993,,Female,38,54121,Engineer,2,6,Custody,4,2023-03-14,11,No
1994,,Female,54,73158,Doctor,2,4,Adoption,4,2023-03-19,40,No
1995,,Female,31,184387,Artist,4,0,Divorce,4,2023-03-19,8,No
1996,,Male,43,77976,Artist,4,0,Divorce,4,2023-03-21,15,No
1997,,Male,50,90961,Healthcare,2,0,Willmaking,5,2023-03-22,10,No
1998,,Male,52,182109,Executive,0,4,Custody,5,2023-03-22,24,No
1999,,Male,30,66312,Entertainment,0,0,Divorce,4,2023-03-23,16,No
2000,,Male,51,110610,Entertainment,3,1,Adoption,4,2023-03-23,15,No
